time,bat_tp.soc,tp_tp.soc,pcb_tp.soc,mod_tp.soc,pmu_tp.soc,soc_tp.soc,bat_tp.mod,tp_tp.mod,pcb_tp.mod,mod_tp.mod,pmu_tp.mod,soc_tp.mod,bat_side.top,tp_side.top,pcb_side.top,mod_side.top,pmu_side.top,soc_side.top,bat_side.rt,tp_side.rt,pcb_side.rt,mod_side.rt,pmu_side.rt,soc_side.rt,bat_side.lf,tp_side.lf,pcb_side.lf,mod_side.lf,pmu_side.lf,soc_side.lf,bat_bc.soc,tp_bc.soc,pcb_bc.soc,mod_bc.soc,pmu_bc.soc,soc_bc.soc,bat_bc.pmu,tp_bc.pmu,pcb_bc.pmu,mod_bc.pmu,pmu_bc.pmu,soc_bc.pmu
22.87615624,298.1602173,298.5603943,298.1835327,298.1582642,298.1819458,298.2053833,298.152832,298.561615,298.1926575,298.2232056,298.1670532,298.1641846,298.1512756,298.1727905,299.3063354,299.0531006,298.6192627,298.2523193,298.1549988,298.1731873,299.2741699,298.1612549,299.947113,298.677002,298.1552734,298.1719666,299.3002319,299.5677185,298.164917,298.178772,298.1502991,298.1501465,298.1703796,298.1508484,298.1752625,298.2633057,298.1500854,298.1500854,298.1703796,298.1507568,298.367981,298.171875
25.16377186,298.1627808,298.5948792,298.192688,298.1615601,298.1921387,298.219635,298.1537476,298.5964966,298.2042847,298.2434692,298.1732178,298.1692505,298.1517944,298.1782837,299.4020386,299.1938171,298.7085876,298.2817078,298.1564941,298.1787109,299.3626709,298.1665649,300.1628418,298.7736816,298.1568604,298.1773682,299.3944702,299.7661133,298.1715698,298.1894531,298.1503906,298.150177,298.1773682,298.1513062,298.1854248,298.2979431,298.150116,298.150116,298.1773071,298.1512146,298.4214478,298.1805725
27.68014905,298.165863,298.631897,298.2038574,298.1659546,298.2049561,298.2368774,298.1549377,298.6339722,298.2185059,298.2683716,298.1812134,298.1758423,298.1524658,298.1848755,299.5015564,299.3441162,298.8062744,298.3166199,298.1583557,298.1853027,299.4542847,298.1738586,300.3853149,298.8795776,298.1588135,298.1838684,299.4918213,299.9754639,298.180481,298.2029724,298.1505432,298.1502075,298.1863708,298.1520691,298.1991272,298.341156,298.1501465,298.1501465,298.1863098,298.151886,298.4855042,298.1921692
30.44816395,298.1695862,298.6714783,298.2174072,298.171814,298.2207642,298.2575378,298.1564331,298.6741943,298.2357788,298.2984619,298.1914673,298.1843262,298.1533508,298.192627,299.6047058,299.5027466,298.9117126,298.3574829,298.160614,298.1930542,299.5486145,298.1835022,300.6124878,298.9940186,298.1611938,298.1916504,299.5919189,300.1938782,298.1920166,298.219696,298.1507263,298.1502686,298.1979065,298.1531982,298.2171631,298.3944397,298.150177,298.1502075,298.1977234,298.1529541,298.5614319,298.207428
33.49298035,298.1740723,298.7138062,298.2337036,298.1794128,298.2401733,298.2819824,298.1583252,298.7172852,298.2565613,298.3345642,298.2043152,298.1950684,298.1545105,298.2018433,299.7111511,299.6683655,299.0240479,298.4044189,298.1633911,298.20224,299.6454468,298.1959229,300.8425598,299.1161194,298.1641235,298.2008057,299.694397,300.4194946,298.2067261,298.2399597,298.1509705,298.1503601,298.2124939,298.1548767,298.2406311,298.4593201,298.150238,298.1502991,298.2122192,298.1545105,298.6506958,298.2272644
36.84227838,298.1794434,298.7590027,298.2530518,298.1890869,298.2635803,298.3106689,298.1606445,298.7633667,298.2813416,298.3773193,298.2203369,298.2084351,298.1560059,298.2125854,299.8205872,299.8395691,299.1424561,298.4574585,298.166687,298.2129517,299.7446289,298.2116699,301.073761,299.2447815,298.1675415,298.2115784,299.7988586,300.6502075,298.224884,298.2639771,298.1513672,298.1505127,298.2307129,298.1572876,298.2707214,298.537323,298.1503296,298.1504211,298.2303162,298.1567993,298.7546997,298.2526245
40.52650622,298.1858521,298.8071899,298.2759094,298.2012939,298.2915039,298.3439331,298.1636047,298.8126221,298.3105469,298.4274597,298.2400208,298.2249756,298.1578369,298.2250977,299.9327393,300.0149536,299.2660522,298.5165405,298.1706543,298.2254028,299.8457336,298.2311401,301.3045044,299.3787842,298.1716919,298.2241821,299.9049072,300.8840332,298.2469482,298.2919922,298.1518555,298.1507568,298.2532043,298.1607361,298.3087158,298.6300049,298.1504822,298.1506348,298.2527161,298.1600342,298.8748779,298.284668
44.57915685,298.1934509,298.8583984,298.3026733,298.2164917,298.3244019,298.3822021,298.1672058,298.8651123,298.3447876,298.4856262,298.263916,298.2451172,298.1602173,298.2395935,300.0471802,300.1931152,299.3939209,298.5813599,298.175415,298.2398071,299.9485779,298.2546997,301.5335999,299.5169067,298.1766357,298.2388306,300.012207,301.1190186,298.2731934,298.3240967,298.1525574,298.151123,298.2807007,298.1655273,298.3559875,298.7388306,298.1506653,298.1509705,298.2801514,298.1645813,299.0124817,298.3245544
49.03707253,298.2024231,298.9127808,298.3336487,298.2351379,298.3627625,298.4258118,298.1716614,298.9209595,298.3844299,298.5523682,298.2925415,298.2694092,298.1631165,298.2561646,300.1637573,300.3729248,299.5252686,298.6515503,298.1809692,298.2562866,300.0529785,298.2827148,301.7600098,299.6578369,298.182373,298.2556458,300.1205139,301.3534546,298.3038025,298.36026,298.1535034,298.1516724,298.3139038,298.1721191,298.4139709,298.8650208,298.1509705,298.1514587,298.313446,298.1708069,299.1687012,298.3735352
53.94077978,298.2129517,298.9704285,298.3692627,298.2577515,298.4069214,298.4749756,298.177063,298.9802551,298.4299927,298.6281738,298.3265381,298.2983093,298.1667175,298.2751465,300.2821655,300.5533752,299.6594238,298.7266541,298.1875,298.2750854,300.1587524,298.3153076,301.9830322,299.800415,298.1890869,298.2748718,300.2295532,301.5859375,298.3389282,298.4004822,298.1547546,298.1524658,298.3535461,298.1808472,298.4841003,299.0095825,298.1513672,298.1521606,298.353363,298.1791687,299.3446045,298.4328918
59.33485776,298.2252197,299.0313721,298.4099121,298.2848511,298.4572754,298.5299683,298.1836548,299.0430908,298.4818726,298.7134399,298.3663635,298.3323364,298.1710815,298.2966614,300.4022217,300.7336426,299.7958069,298.8062134,298.1951294,298.2963867,300.2657776,298.3527222,302.2022705,299.9437866,298.1968689,298.2967834,300.3392944,301.8152466,298.37854,298.4445801,298.1564026,298.1536255,298.4002991,298.1923828,298.567688,299.1733398,298.151947,298.1531982,298.4006653,298.1902466,299.5408325,298.5038757
65.26834354,298.239502,299.0957031,298.4558105,298.3168945,298.5140381,298.5908813,298.1915894,299.1095276,298.5405273,298.8083496,298.4125366,298.3720093,298.1763916,298.3209229,300.5238037,300.9132996,299.9340515,298.8897705,298.2039185,298.3204346,300.3740234,298.394928,302.4175415,300.0871582,298.2058716,298.3214722,300.449646,302.0407104,298.4226379,298.4924927,298.1585693,298.1552429,298.454895,298.2071838,298.6659546,299.3565979,298.152771,298.1546631,298.4562073,298.2045898,299.7579346,298.5876465
71.79517789,298.2560425,299.1634216,298.5072937,298.3543701,298.5774536,298.6578369,298.2011108,299.1795959,298.6061096,298.9129944,298.4655762,298.4176941,298.1828003,298.3480835,300.6469116,301.0921326,300.0739441,298.9768677,298.2141113,298.3473511,300.4836121,298.4420166,302.6292114,300.2301025,298.2162476,298.3491821,300.5606689,302.2620239,298.4711304,298.5440674,298.1613464,298.1575317,298.5178528,298.2259521,298.7799683,299.5593567,298.1538696,298.1567383,298.5207214,298.2229309,299.9960938,298.6852417
78.97469568,298.2750854,299.2345276,298.5646057,298.3977661,298.647583,298.730835,298.2124939,299.2532654,298.6790161,299.0272827,298.5258484,298.4698181,298.1903992,298.3783569,300.771637,301.2701416,300.2154236,299.0672302,298.2258301,298.3773193,300.5946045,298.4938965,302.8375244,300.3723755,298.2281494,298.3800659,300.6724548,302.479126,298.5239258,298.5991211,298.1649475,298.1606445,298.5897522,298.2492676,298.9104919,299.7811279,298.155365,298.1595764,298.5949402,298.2459412,300.255127,298.7976379
86.87216525,298.296936,299.309021,298.6279297,298.4473877,298.7244873,298.8098145,298.2260132,299.3305359,298.7592773,299.1509705,298.593689,298.5286865,298.1994629,298.4118958,300.8980713,301.4475098,300.3586731,299.1606445,298.2392883,298.4105225,300.7071533,298.5505371,303.0432129,300.5140991,298.2417603,298.4143066,300.7852783,302.6923523,298.5809937,298.6576538,298.1694641,298.164856,298.670929,298.2778015,299.0579834,300.0212402,298.1573792,298.1634521,298.6794128,298.2743835,300.5345459,298.925415
95.55938177,298.3218689,299.3869019,298.6973877,298.5037231,298.8081665,298.8945923,298.2419434,299.4113464,298.8469849,299.2835999,298.6693115,298.594574,298.210144,298.4488525,301.0265503,301.6247559,300.5039063,299.2570801,298.2546692,298.447113,300.8215942,298.6119385,303.2470398,300.6556091,298.2573242,298.4520264,300.8994751,302.9023743,298.6421509,298.719635,298.1751404,298.1704712,298.7617798,298.3121948,299.2226257,300.2782593,298.1600342,298.1685486,298.7746277,298.3089905,300.8334961,299.0690002
105.11532,298.3502502,299.4681396,298.7730103,298.5668335,298.8983459,298.9851074,298.2606506,299.4956665,298.9420776,299.4246216,298.7528687,298.6676636,298.2226868,298.4893188,301.1572266,301.8024597,300.6515503,299.3566284,298.2722168,298.4871826,300.9382324,298.6781006,303.4498291,300.7973633,298.2750244,298.4933472,301.0152588,303.1099243,298.7075195,298.7850952,298.182251,298.1778564,298.8622742,298.3529968,299.4042664,300.5506897,298.1634521,298.1753235,298.8809509,298.3506165,301.1506042,299.2285156
115.3426675,298.3814697,299.550415,298.8526611,298.6351318,298.9923706,299.0785828,298.2819214,299.5810547,299.0417175,299.569397,298.84198,298.7458496,298.236908,298.5322571,301.2872314,301.9766541,300.7982483,299.4569397,298.291626,298.5297852,301.0543823,298.7472229,303.6473999,300.9364014,298.2946167,298.5371399,301.1300964,303.31073,298.7753906,298.852478,298.1907349,298.1870728,298.9696045,298.3994751,299.5970459,300.8292847,298.1678162,298.1838074,298.9954529,298.398468,301.4757996,299.3991394
126.0245638,298.414856,299.6318359,298.9341431,298.706665,299.0875244,299.1724854,298.3053284,299.6654358,299.1430054,299.7137451,298.93396,298.8268433,298.252594,298.5765381,301.414032,302.1445007,300.9412842,299.5559082,298.3125305,298.5737305,301.1679077,298.8175659,303.8366699,301.0705872,298.3157043,298.5822754,301.2418823,303.5019226,298.8440552,298.920166,298.2005615,298.1981201,299.0805969,298.4504395,299.7949524,301.1056213,298.1730347,298.1940308,299.1148071,298.4514465,301.7996216,299.5755615
137.1812111,298.4504395,299.7124023,299.0170593,298.7809448,299.1834717,299.2665405,298.3308716,299.7488403,299.2455139,299.8569946,299.0283203,298.9103088,298.2697754,298.6220398,301.538208,302.3071594,301.0815125,299.6539917,298.3349609,298.618927,301.2792969,298.8890686,304.019104,301.2008972,298.3383179,298.6286926,301.3512878,303.6850891,298.9136353,298.9884033,298.2118225,298.2111206,299.1946716,298.5056458,299.996521,301.3782043,298.1792297,298.2060547,299.2384338,298.5093689,302.120697,299.7566528
148.8337094,298.4881592,299.7921753,299.1012268,298.857666,299.2798462,299.3605957,298.3586121,299.8312378,299.3488159,299.9986267,299.1246643,298.9957886,298.2884827,298.6687012,301.6604004,302.4655151,301.2194824,299.7515869,298.3589783,298.6653442,301.3890991,298.961731,304.1958923,301.3282471,298.3625183,298.6762695,301.4587402,303.8615723,298.9841003,299.057251,298.2246094,298.2261963,299.3113098,298.5648804,300.2005005,301.6460266,298.1864319,298.2200317,299.3657227,298.572052,302.4379883,299.9412842
161.0040965,298.5280457,299.8711548,299.1864014,298.9364624,299.3764648,299.4545288,298.3886108,299.9126587,299.4525452,300.1382751,299.2225342,299.0829468,298.3088074,298.7164001,301.7808533,302.6202393,301.3556824,299.8489685,298.3846436,298.7128906,301.4975586,299.0355835,304.3678589,301.4532471,298.3883362,298.7248535,301.5646362,304.0323486,299.055542,299.1269226,298.2389832,298.2434998,299.4300537,298.6279602,300.4058228,301.9082336,298.1948547,298.2361145,299.4961853,298.6393433,302.7505493,300.1285706
173.7153897,298.5700073,299.9494019,299.2723389,299.0170288,299.473114,299.5482178,298.4207764,299.993042,299.5563965,300.2756348,299.3215942,299.1715393,298.3306885,298.7651367,301.8999023,302.7719421,301.4905396,299.9464111,298.4118652,298.7615356,301.605011,299.1105957,304.5357361,301.5764771,298.4157104,298.7744751,301.669281,304.1983032,299.1280518,299.1974487,298.2550049,298.2630615,299.5504761,298.6947327,300.6115417,302.1641541,298.2044067,298.254364,299.629303,298.7110291,303.0577087,300.3175049
186.9916292,298.6141357,300.0269775,299.3589478,299.0990601,299.5696716,299.6416016,298.4552002,300.0724792,299.6601868,300.410553,299.4214478,299.2611694,298.354248,298.8147888,302.0178223,302.9208984,301.6242981,300.0441284,298.4407959,298.8111572,301.7116089,299.1868286,304.6999512,301.6982727,298.4448242,298.8250732,301.7728577,304.3599243,299.2016602,299.2689819,298.2728271,298.2849731,299.6722412,298.7649536,300.8168335,302.4133911,298.2153625,298.2748413,299.7646484,298.7869263,303.3587952,300.5073853
200.8579238,298.6603394,300.1039124,299.4458008,299.1822815,299.6659851,299.7346802,298.4918823,300.1509399,299.7633667,300.5427856,299.5219116,299.3516846,298.3795166,298.8653564,302.1340942,303.0674438,301.7570801,300.1422119,298.4715271,298.8618164,301.8170471,299.2641602,304.8608398,301.8189087,298.475647,298.8764648,301.8751221,304.5176697,299.2764282,299.3415527,298.292511,298.3093262,299.7947693,298.838501,301.0209656,302.6555786,298.2277527,298.2976379,299.9014282,298.8668213,303.6532593,300.6974182
215.3404982,298.7086792,300.1802368,299.5328979,299.2664795,299.7620239,299.8273926,298.5308533,300.2284546,299.8660278,300.6723328,299.6226196,299.4428711,298.4066162,298.9167175,302.2493896,303.2116089,301.888916,300.2407227,298.5040588,298.9133911,301.9217529,299.3427124,305.0185547,301.938446,298.5083008,298.928772,301.9765625,304.6717529,299.352356,299.4151611,298.3141479,298.3361816,299.9179993,298.9151611,301.2232971,302.8904419,298.2417603,298.3228455,300.0394592,298.9504089,303.9406738,300.8869324
230.4667426,298.7590942,300.2560425,299.6201477,299.3511963,299.8574219,299.9195557,298.5720215,300.3050842,299.9679565,300.7987671,299.7232056,299.5342407,298.4355164,298.9688721,302.363678,303.3527832,302.019165,300.3390503,298.5384216,298.9658203,302.0258179,299.421875,305.1723633,302.0563354,298.5427856,298.981842,302.0772705,304.8216858,299.4289551,299.4894714,298.3377686,298.3655701,300.041626,298.9944458,301.4227295,303.1172791,298.2573547,298.3504028,300.1783142,299.037262,304.2199097,301.0748291
246.2652645,298.8115234,300.3313293,299.7074585,299.4363708,299.9523315,300.0112915,298.615448,300.3808289,300.0690613,300.9223633,299.8235779,299.6258545,298.4663086,299.0218506,302.4769897,303.4916992,302.1483765,300.4377747,298.574646,299.0192261,302.1292419,299.5020142,305.3230591,302.1731873,298.5790405,299.0357056,302.1772461,304.9682617,299.5065613,299.5647583,298.3635254,298.3974609,300.1653442,299.0765381,301.6192627,303.3364868,298.2747192,298.3803711,300.3175964,299.1272583,304.4912109,301.2610168
262.7659429,298.8659973,300.4062195,299.7947998,299.5218506,300.0467834,300.1026001,298.6611023,300.45578,300.1692505,301.0431213,299.9236145,299.7175293,298.4989624,299.0755615,302.5892334,303.6283264,302.2764587,300.5367432,298.612793,299.0734558,302.2319946,299.5831604,305.4707031,302.2889404,298.6171875,299.090332,302.2764893,305.1115723,299.5852051,299.6410522,298.3914795,298.4319153,300.289032,299.1610718,301.8123474,303.5480042,298.2939453,298.4127808,300.4570313,299.2202148,304.754303,301.4448242
279.9999848,298.9224243,300.4806824,299.882019,299.6074524,300.140686,300.193573,298.7088623,300.5299683,300.2684937,301.1611328,300.0231934,299.8092346,298.5335083,299.1299438,302.7003784,303.7625122,302.4032898,300.6360474,298.652771,299.12854,302.3339233,299.6651001,305.6151733,302.4036865,298.6572266,299.1456909,302.3748779,305.2514954,299.6647949,299.7182617,298.4216309,298.4689331,300.412384,299.2479553,302.0016479,303.7519226,298.3151245,298.4475708,300.5960999,299.3158264,305.0089417,301.6259766
297.9999841,298.9808044,300.5548401,299.9690552,299.6930847,300.2340698,300.2841187,298.7587891,300.6034546,300.3666382,301.2763672,300.1221313,299.9007568,298.5699768,299.1850891,302.8102722,303.8942566,302.5286865,300.7354126,298.6946716,299.1844482,302.4349976,299.7478027,305.7562866,302.5171814,298.6990356,299.2017822,302.4724426,305.3881226,299.7451782,299.7963867,298.4540405,298.5084229,300.5351868,299.3369751,302.1867676,303.9483032,298.3383789,298.4847412,300.7345276,299.4137573,305.2549133,301.8040466
316.7999834,299.0410156,300.6287231,300.0558472,299.7786255,300.3268433,300.3743896,298.81073,300.6763,300.4637146,301.3889771,300.2204285,299.9921265,298.6083374,299.2409058,302.9188232,304.0233765,302.6525879,300.8347778,298.7384033,299.2411804,302.5350952,299.8310547,305.894104,302.629425,298.7427368,299.2585449,302.5690918,305.5212708,299.8262939,299.8753052,298.4887695,298.550415,300.657196,299.4278564,302.3675842,304.1372986,298.363739,298.5242615,300.8719482,299.5137329,305.492218,301.9785461
336.4355382,299.1029663,300.7023315,300.1423645,299.8638916,300.4190674,300.4642334,298.8646851,300.7485352,300.5596313,301.4989624,300.3178711,300.0831909,298.6486511,299.2973328,303.0259705,304.1496582,302.7746887,300.934021,298.7840271,299.298645,302.6341553,299.9147949,306.0283813,302.7401733,298.788208,299.315979,302.6647339,305.6508484,299.90802,299.954895,298.5257568,298.5947876,300.7782593,299.5203247,302.5436401,304.3189697,298.3912659,298.56604,301.0079956,299.6154175,305.7205811,302.1493225
356.9437844,299.1663818,300.7757568,300.2285461,299.9488525,300.5106812,300.5537109,298.9202881,300.820282,300.6543579,301.6063843,300.4144897,300.1739197,298.6903992,299.3544006,303.1315308,304.2731323,302.8948975,301.032959,298.8309326,299.356842,302.7319946,299.9987793,306.1591492,302.8494263,298.8349609,299.3740234,302.7592468,305.7768555,299.9902649,300.0350647,298.5648193,298.64151,300.8980713,299.6142578,302.7148743,304.4934692,298.4207764,298.6100159,301.142395,299.7185059,305.9400635,302.315979
378.3635081,299.2312622,300.848999,300.3136902,300.0334167,300.6016235,300.6428223,298.9776001,300.89151,300.7471313,301.7113037,300.5101013,300.2641296,298.7339478,299.4120178,303.2340088,304.3935852,303.01297,301.1313477,298.8796387,299.4157104,302.8272095,300.0829163,306.2862549,302.9569092,298.8834534,299.4326782,302.8513489,305.8991394,300.0727844,300.1156616,298.6060791,298.6904602,301.0155029,299.7092285,302.8809814,304.6610107,298.4524841,298.6560059,301.2737122,299.8225708,306.1505127,302.4782104
400.7352196,299.2976379,300.9216614,300.3983154,300.1168213,300.6918945,300.7315063,299.0365601,300.961853,300.8385925,301.8129578,300.6046753,300.3538208,298.7793274,299.4694214,303.3347473,304.5092163,303.1287231,301.2290649,298.9300537,299.4744568,302.9211426,300.1657715,306.4096069,303.0625916,298.9336243,299.4910278,302.9422607,306.0160522,300.1554871,300.1965332,298.6495361,298.7410889,301.1311035,299.8041992,303.041687,304.8215942,298.4863892,298.7036438,301.4025269,299.9263916,306.3519287,302.6358643
424.1012294,299.3654175,300.9940186,300.4823608,300.199585,300.7807007,300.8190308,299.0971375,301.0316772,300.9286499,301.9120789,300.6973267,300.4421997,298.8264771,299.5272827,303.4337769,304.6218262,303.2402954,301.3244629,298.9821167,299.5337524,303.0137329,300.2484741,306.5272522,303.1647339,298.9854126,299.5499878,303.0319824,306.1293335,300.2369995,300.2764282,298.6951599,298.7936096,301.244812,299.8995056,303.1956177,304.9741211,298.5225525,298.7529907,301.528717,300.0302734,306.542511,302.787323
448.5057284,299.4344482,301.0662842,300.5658569,300.2816772,300.8686829,300.9059448,299.1591797,301.1011353,301.0174561,302.0088196,300.7886353,300.5297546,298.8752747,299.5856934,303.5310059,304.7313232,303.3493652,301.4189453,299.0357666,299.5936279,303.1049194,300.3308716,306.6412354,303.2649536,299.0386963,299.6094055,303.1204224,306.2391357,300.3183594,300.3563843,298.7429199,298.8479004,301.3564453,299.9949036,303.343811,305.1199341,298.5609436,298.8040161,301.6521301,300.1339722,306.723999,302.9336243
473.9948719,299.5045166,301.1384277,300.6486511,300.3630371,300.9556885,300.9923096,299.2224731,301.1702881,301.1047363,302.103302,300.8785095,300.6165161,298.9255981,299.6445313,303.6258545,304.8377686,303.4558105,301.5123291,299.0907593,299.6541138,303.1940918,300.4128113,306.7515564,303.3632202,299.0933533,299.6693726,303.2070923,306.3452759,300.3994141,300.4363098,298.7927246,298.9038696,301.4656372,300.0900879,303.4862366,305.2594604,298.6015015,298.8565674,301.7722473,300.2370605,306.8964844,303.0747986
500.6168662,299.575592,301.2102966,300.730835,300.4436646,301.0419312,301.0780334,299.2869873,301.2389526,301.1907959,302.1954956,300.9671631,300.7024231,298.977356,299.7035217,303.7190552,304.9410095,303.5596924,301.6045532,299.1470337,299.7147827,303.2820435,300.4942017,306.8583069,303.4594116,299.149231,299.7294312,303.2926025,306.4479065,300.4802246,300.5160522,298.8444214,298.9612122,301.5726624,300.1848755,303.6230469,305.3928833,298.6440735,298.9103699,301.8893127,300.339325,307.0603333,303.2108459
528.4220603,299.647522,301.2819824,300.8121948,300.5232849,301.1272583,301.1630859,299.3525696,301.307312,301.2752991,302.2852173,301.0544434,300.7874756,299.0304565,299.7627563,303.8096313,305.0403442,303.6607666,301.695343,299.2045288,299.7756958,303.3677979,300.5742188,306.9614258,303.5534058,299.2062683,299.7897339,303.3760986,306.5462646,300.5604858,300.5953674,298.8978882,299.0198364,301.6769409,300.278656,303.7542114,305.5204468,298.6887207,298.9653931,302.0028076,300.4401245,307.2157288,303.3417358
557.4630408,299.7200928,301.3533936,300.8928833,300.6021729,301.2116394,301.2473755,299.4190063,301.3753052,301.3586121,302.3729553,301.1402588,300.871521,299.0847778,299.8222046,303.8986206,305.1369934,303.7588806,301.7846069,299.263092,299.836853,303.4523315,300.6538086,307.0608215,303.6451111,299.2643433,299.8502808,303.4585266,306.6416626,300.6399841,300.6741638,298.9530334,299.0796509,301.7791138,300.3716125,303.8798218,305.642395,298.7352905,299.0214844,302.1132813,300.5396423,307.362854,303.4674683
587.7947315,299.7931824,301.4244995,300.9725342,300.6800232,301.2949829,301.3308716,299.4862061,301.4429016,301.4401855,302.458374,301.2245483,300.9545288,299.1403198,299.8817139,303.9847717,305.2297974,303.8540039,301.8721313,299.3226624,299.8981323,303.5344238,300.731842,307.1565552,303.7344971,299.3233948,299.9108887,303.5386963,306.7329102,300.7185364,300.7522278,299.0097961,299.1403809,301.8780823,300.4630127,303.9998779,305.7589111,298.7836609,299.0783997,302.219696,300.637085,307.5019836,303.5881348
619.4744973,299.8666687,301.4952393,301.0513916,300.757019,301.3770447,301.4134521,299.5539551,301.5101013,301.5204773,302.5417175,301.307312,301.036377,299.1968384,299.9412842,304.0690918,305.3199463,303.9463196,301.9578247,299.3830566,299.9594727,303.6151733,300.8092041,307.249054,303.8214722,299.3832397,299.9714966,303.6175842,306.8214722,300.7962036,300.8294373,299.0679016,299.2019043,301.9747314,300.5534363,304.1150513,305.8702393,298.8337708,299.1361389,302.322937,300.7329712,307.6337585,303.7036438
652.5622527,299.9403076,301.5655212,301.1290588,300.8326416,301.4577637,301.4949341,299.6221313,301.5767212,301.598999,302.6227417,301.3881226,301.1169739,299.2542114,300.0006104,304.1505127,305.406189,304.0348511,302.0415344,299.4440918,300.0205383,303.6932373,300.884552,307.3371887,303.9060059,299.4436646,300.0318604,303.6940002,306.9058228,300.8721008,300.9055786,299.1272583,299.2640076,302.0679626,300.6414795,304.2242126,305.9765625,298.885437,299.1943054,302.4219055,300.8259583,307.7572632,303.814209
687.1205751,300.013916,301.635437,301.2019958,300.9073486,301.537262,301.5753174,299.6904907,301.6430664,301.6719971,302.7017212,301.4674683,301.196228,299.3121338,300.0602112,304.2225342,305.4897461,304.1209717,302.1231384,299.5054321,300.0818481,303.7626953,300.9589844,307.42276,303.9880371,299.5043945,300.0924072,303.762146,306.9875183,300.9472046,300.9805298,299.1876221,299.3268127,302.1534424,300.7281494,304.3288269,306.078125,298.938385,299.2532349,302.5120544,300.9169312,307.8742676,303.9197693
723.2148229,300.0838013,301.7045288,301.2770386,300.9805908,301.6152954,301.6544495,299.7552185,301.7085571,301.7468262,302.7784119,301.5447388,301.2739868,299.3649292,300.1192017,304.3000488,305.569458,304.2033081,302.2025757,299.5614014,300.1425171,303.837677,301.0310669,307.5040894,304.0675659,299.5598755,300.1523438,303.8357544,307.065094,301.0202637,301.0541382,299.2450867,299.3895569,302.2402039,300.8119507,304.4275818,306.1750183,298.9891357,299.3120422,302.6029053,301.0045776,307.9836426,304.0205078
760.9132594,300.1566772,301.7728271,301.3473511,301.0487671,301.6878967,301.7322083,299.8231812,301.7731934,301.8163757,302.8487854,301.6161499,301.3502502,299.4244995,300.1773987,304.367981,305.6387939,304.275238,302.2797852,299.6242065,300.2023315,303.903717,301.0949707,307.5750122,304.1446533,299.6220398,300.2114258,303.9006958,307.1327515,301.0852356,301.1262817,299.3065186,299.4520874,302.3195801,300.8887329,304.5162354,306.2675476,299.0437927,299.3707275,302.6854248,301.0844421,308.0804749,304.1164856
800.2871821,300.2293091,301.836731,301.4199829,301.1190186,301.7625732,301.8084717,299.8912659,301.8334351,301.8881226,302.9207458,301.6895142,301.4248047,299.4841003,300.2294006,304.4414978,305.713623,304.3531799,302.3546143,299.6867676,300.2560425,303.9754944,301.164856,307.6519165,304.2191772,299.6838684,300.2645264,303.9712524,307.2058411,301.1564941,301.1967773,299.3688049,299.510498,302.401001,300.9677124,304.6057434,306.355835,299.0997009,299.4255371,302.7694092,301.1660156,308.1773071,304.2078857
841.4110568,300.301239,301.9030457,301.491272,301.1881104,301.8361206,301.8831482,299.9588318,301.8962097,301.9582214,302.9909363,301.7612,301.4976196,299.543396,300.2875671,304.5116577,305.7850952,304.4273071,302.4270325,299.7487488,300.3158875,304.0440369,301.2324829,307.7246704,304.2911377,299.7451782,300.3236389,304.0386658,307.2754822,301.2252197,301.265564,299.431427,299.5722046,302.4793701,301.0444946,304.6904297,306.440033,299.1562805,299.4833679,302.849884,301.2449341,308.2680969,304.2947998
884.3626594,300.3721924,301.9685059,301.557251,301.2555847,301.9038086,301.9560547,300.0256348,301.958313,302.0224915,303.0589905,301.8267822,301.5685425,299.6021729,300.3446655,304.5722351,305.8531799,304.4909668,302.4969788,299.8100281,300.3745728,304.1035767,301.2977905,307.7871094,304.3605957,299.8057251,300.3815308,304.0973206,307.3417358,301.2851563,301.3324585,299.4939575,299.6336365,302.5501099,301.1186523,304.7658081,306.5202637,299.2131348,299.5410461,302.9219666,301.3207703,308.3478699,304.3773193
929.223222,300.4419861,302.0327759,301.6209717,301.3213806,301.9691772,302.0228271,300.0914917,302.0192566,302.084259,303.1248779,301.88974,301.6329346,299.6605225,300.4005432,304.6308899,305.9180908,304.5523376,302.5569458,299.8706665,300.4319153,304.161499,301.3607788,307.8474731,304.4202271,299.8656616,300.4381714,304.15448,307.4049072,301.343811,301.390564,299.5561523,299.6943359,302.6171265,301.1900024,304.8364563,306.5911255,299.27005,299.598114,302.9897461,301.3934021,308.4217834,304.4499207
976.0775874,300.510498,302.0956421,301.6831055,301.385376,302.0326843,302.0916443,300.1562195,302.0788574,302.1441956,303.188446,301.9507446,301.6995239,299.7181091,300.4552002,304.6879578,305.9799805,304.6118164,302.6229248,299.9303589,300.4879456,304.2181091,301.4215088,307.9059753,304.4857178,299.9246826,300.4935303,304.2103577,307.4650879,301.4012451,301.4546509,299.6177979,299.7540894,302.6813354,301.2584839,304.9034729,306.6634827,299.3267822,299.6542664,303.0541992,301.462738,308.4911194,304.5234985
